gid	species	contig_ct	vps-I_VIG_ct	vps-II_VIG_ct	rbm_genes
GCA_024347655	Vibrio toranzoniae	2	0	0	
GCA_024347675	Vibrio ishigakensis	2	0	0	
GCA_024442155	Vibrio campbellii	4	0	4	
GCA_024442175	Vibrio campbellii	3	0	4	
GCA_024442195	Vibrio campbellii	5	0	4	
GCA_024442215	Vibrio campbellii	3	0	4	
GCA_024442235	Vibrio campbellii	6	0	4	
GCA_024495085	Vibrio parahaemolyticus	129	0	4	
GCA_024495095	Vibrio parahaemolyticus	659	0	4	
GCA_024495125	Vibrio parahaemolyticus	832	0	4	
GCA_024495165	Vibrio parahaemolyticus	784	0	4	
GCA_024495185	Vibrio parahaemolyticus	131	0	4	
GCA_024495205	Vibrio parahaemolyticus	180	0	4	
GCA_024495305	Vibrio parahaemolyticus	120	0	4	
GCA_024495325	Vibrio parahaemolyticus	379	0	4	
GCA_024495365	Vibrio parahaemolyticus	141	0	4	
GCA_024495385	Vibrio parahaemolyticus	904	0	4	
GCA_024495445	Vibrio parahaemolyticus	609	0	4	
GCA_024495465	Vibrio parahaemolyticus	478	0	4	
GCA_024495485	Vibrio parahaemolyticus	903	0	4	
GCA_024495495	Vibrio parahaemolyticus	713	0	4	
GCA_024495535	Vibrio parahaemolyticus	1161	0	4	
GCA_024495565	Vibrio parahaemolyticus	3	0	4	
GCA_024495585	Vibrio parahaemolyticus	2	0	4	
GCA_024495605	Vibrio parahaemolyticus	626	0	4	
GCA_024495675	Vibrio parahaemolyticus	81	0	4	
GCA_024495735	Vibrio vulnificus	114	0	4	
GCA_024505225	Vibrio parahaemolyticus	965	0	4	
GCA_024505245	Vibrio parahaemolyticus	188	0	4	
GCA_024505265	Vibrio parahaemolyticus	1075	0	4	
GCA_024505325	Vibrio parahaemolyticus	1416	0	4	
GCA_024505345	Vibrio parahaemolyticus	569	0	4	
GCA_024505365	Vibrio parahaemolyticus	781	0	4	
GCA_024508015	Vibrio natriegens	2	0	4	
GCA_024518815	Vibrio splendidus	35	0	0	
GCA_024529975	Vibrio quintilis	3	0	4	
GCA_024530895	Vibrio parahaemolyticus	27	0	4	
GCA_024530905	Vibrio parahaemolyticus	30	0	4	
GCA_024530935	Vibrio parahaemolyticus	37	0	4	
GCA_024530955	Vibrio parahaemolyticus	42	0	4	
GCA_024530995	Vibrio harveyi	25	0	4	
GCA_024531075	Vibrio parahaemolyticus	34	0	4	
GCA_024531115	Vibrio harveyi	48	0	4	
GCA_024531135	Vibrio diabolicus	33	0	4	
GCA_024531155	Vibrio diabolicus	21	0	4	
GCA_024531175	Vibrio parahaemolyticus	29	0	4	
GCA_024531195	Vibrio alginolyticus	41	0	4	
GCA_024531205	Vibrio alginolyticus	31	3	4	
GCA_024531215	Vibrio alginolyticus	39	3	4	rbmEF
GCA_024531295	Vibrio alginolyticus	35	0	4	
GCA_024531375	Vibrio alginolyticus	75	0	4	
GCA_024581015	Vibrio diabolicus	65	3	4	
GCA_024581025	Vibrio parahaemolyticus	205	0	4	
GCA_024743455	Vibrio vulnificus	63	0	4	
GCA_024743475	Vibrio parahaemolyticus	67	0	4	
GCA_024743515	Vibrio diabolicus	143	0	4	
GCA_024743565	Vibrio alginolyticus	71	0	4	
GCA_024743595	Vibrio alginolyticus	80	0	4	
GCA_024743615	Vibrio parahaemolyticus	54	0	4	
GCA_024743635	Vibrio parahaemolyticus	30	0	4	
GCA_024743655	Vibrio alginolyticus	136	0	4	
GCA_024743675	Vibrio alginolyticus	65	0	4	
GCA_024743695	Vibrio fluvialis	58	0	4	
GCA_024743715	Vibrio diabolicus	64	0	4	
GCA_024743735	Vibrio diabolicus	119	0	4	
GCA_024743745	Vibrio alginolyticus	85	0	4	
GCA_024743795	Vibrio alginolyticus	87	0	4	
GCA_024743805	Vibrio alginolyticus	157	0	4	
GCA_024743835	Vibrio alginolyticus	289	0	4	
GCA_024743855	Vibrio diabolicus	65	0	4	
GCA_024743875	Vibrio alginolyticus	50	0	4	
GCA_024743895	Vibrio alginolyticus	243	0	4	
GCA_024743915	Vibrio alginolyticus	81	0	4	
GCA_024743935	Vibrio alginolyticus	93	0	4	
GCA_024743955	Vibrio alginolyticus	209	0	4	
GCA_024743975	Vibrio alginolyticus	224	0	4	
GCA_024743995	Vibrio alginolyticus	52	3	4	
GCA_024744015	Vibrio alginolyticus	45	3	4	
GCA_024744025	Vibrio diabolicus	41	0	4	rbmEF
GCA_024744055	Vibrio diabolicus	51	0	4	
GCA_024744075	Vibrio diabolicus	45	0	4	
GCA_024744095	Vibrio diabolicus	75	0	4	
GCA_024744105	Vibrio alginolyticus	68	0	4	
GCA_024744135	Vibrio diabolicus	108	0	4	
GCA_024744155	Vibrio alginolyticus	92	0	4	
GCA_024744175	Vibrio diabolicus	91	0	4	
GCA_024744195	Vibrio diabolicus	160	0	4	
GCA_024744215	Vibrio alginolyticus	73	0	4	
GCA_024744235	Vibrio alginolyticus	109	0	4	
GCA_024744255	Vibrio alginolyticus	97	0	4	
GCA_024744275	Vibrio alginolyticus	83	0	4	
GCA_024744285	Vibrio alginolyticus	92	0	4	
GCA_024744305	Vibrio alginolyticus	66	3	4	
GCA_024744335	Vibrio diabolicus	131	0	4	
GCA_024744355	Vibrio alginolyticus	85	0	4	
GCA_024744375	Vibrio diabolicus	68	3	4	
GCA_024744395	Vibrio alginolyticus	87	0	4	
GCA_024744415	Vibrio diabolicus	57	3	4	
GCA_024744435	Vibrio diabolicus	108	0	4	
GCA_024744455	Vibrio alginolyticus	69	0	4	
GCA_024744475	Vibrio alginolyticus	50	0	4	
GCA_024744495	Vibrio alginolyticus	38	0	4	
GCA_024744515	Vibrio alginolyticus	72	0	4	
GCA_024744525	Vibrio diabolicus	47	0	4	
GCA_024744545	Vibrio alginolyticus	57	0	4	
GCA_024744575	Vibrio alginolyticus	46	0	4	
GCA_024744595	Vibrio alginolyticus	97	0	4	
GCA_024744615	Vibrio alginolyticus	52	0	4	
GCA_024744635	Vibrio diabolicus	54	0	4	
GCA_024744645	Vibrio alginolyticus	62	0	4	
GCA_024744655	Vibrio alginolyticus	53	0	4	
GCA_024744695	Vibrio alginolyticus	48	0	4	
GCA_024744715	Vibrio alginolyticus	56	0	4	
GCA_024744735	Vibrio alginolyticus	54	3	4	
GCA_024744755	Vibrio alginolyticus	51	0	4	
GCA_024744775	Vibrio alginolyticus	53	3	4	
GCA_024744795	Vibrio alginolyticus	40	0	4	
GCA_024744815	Vibrio alginolyticus	50	0	4	
GCA_024744835	Vibrio alginolyticus	65	0	4	
GCA_024744845	Vibrio diabolicus	41	0	4	
GCA_024744855	Vibrio alginolyticus	53	0	4	
GCA_024744895	Vibrio alginolyticus	71	0	4	
GCA_024744915	Vibrio alginolyticus	76	0	4	
GCA_024744935	Vibrio alginolyticus	65	0	4	
GCA_024744965	Vibrio diabolicus	72	0	4	
GCA_024744975	Vibrio parahaemolyticus	183	0	4	
GCA_024744985	Vibrio parahaemolyticus	62	0	4	
GCA_024745005	Vibrio parahaemolyticus	93	0	4	
GCA_024745055	Vibrio parahaemolyticus	135	0	4	
GCA_024745115	Vibrio parahaemolyticus	50	0	4	
GCA_024745135	Vibrio parahaemolyticus	111	0	4	
GCA_024745155	Vibrio parahaemolyticus	62	0	4	
GCA_024745165	Vibrio parahaemolyticus	148	0	4	rbmEF
GCA_024745175	Vibrio parahaemolyticus	86	0	4	
GCA_024745215	Vibrio parahaemolyticus	89	0	4	
GCA_024745225	Vibrio parahaemolyticus	107	0	4	
GCA_024745255	Vibrio parahaemolyticus	138	0	4	
GCA_024745265	Vibrio parahaemolyticus	190	0	4	
GCA_024745305	Vibrio parahaemolyticus	82	0	4	
GCA_024745335	Vibrio parahaemolyticus	129	0	4	
GCA_024745355	Vibrio parahaemolyticus	58	0	4	
GCA_024745375	Vibrio parahaemolyticus	133	0	4	
GCA_024745395	Vibrio parahaemolyticus	53	0	4	
GCA_024745415	Vibrio parahaemolyticus	35	0	4	
GCA_024745435	Vibrio diabolicus	44	0	4	
GCA_024745445	Vibrio parahaemolyticus	80	0	4	
GCA_024745475	Vibrio parahaemolyticus	59	0	4	
GCA_024745495	Vibrio parahaemolyticus	52	0	4	
GCA_024745535	Vibrio parahaemolyticus	54	0	4	
GCA_024745615	Vibrio parahaemolyticus	79	0	4	
GCA_024745635	Vibrio parahaemolyticus	58	0	4	
GCA_024745655	Vibrio parahaemolyticus	101	0	4	
GCA_024745675	Vibrio harveyi	45	0	4	
GCA_024745695	Vibrio vulnificus	161	0	4	
GCA_024745715	Vibrio parahaemolyticus	238	0	4	
GCA_024745735	Vibrio parahaemolyticus	146	0	4	
GCA_024745755	Vibrio parahaemolyticus	98	0	4	
GCA_024745775	Vibrio parahaemolyticus	86	0	4	
GCA_024745795	Vibrio parahaemolyticus	78	0	4	
GCA_024745815	Vibrio alginolyticus	62	0	4	
GCA_024745835	Vibrio parahaemolyticus	74	2	4	
GCA_024745855	Vibrio alginolyticus	116	0	4	
GCA_024745875	Vibrio parahaemolyticus	92	0	4	
GCA_024745895	Vibrio parahaemolyticus	201	0	4	
GCA_024745915	Vibrio parahaemolyticus	98	0	4	
GCA_024745955	Vibrio parahaemolyticus	55	0	4	
GCA_024745975	Vibrio parahaemolyticus	52	0	4	
GCA_024745995	Vibrio parahaemolyticus	34	0	4	
GCA_024746015	Vibrio campbellii	102	0	4	
GCA_024746035	Vibrio diabolicus	38	0	4	
GCA_024746045	Vibrio diabolicus	69	0	4	
GCA_024746075	Vibrio parahaemolyticus	34	0	4	
GCA_024746095	Vibrio alginolyticus	101	0	4	
GCA_024746105	Vibrio parahaemolyticus	208	0	4	
GCA_024746135	Vibrio parahaemolyticus	36	0	4	
GCA_024746155	Vibrio owensii	67	0	4	
GCA_024746175	Vibrio parahaemolyticus	81	0	4	
GCA_024746195	Vibrio diabolicus	50	0	4	
GCA_024746235	Vibrio diabolicus	48	0	4	
GCA_024746245	Vibrio diabolicus	93	0	4	
GCA_024746275	Vibrio diabolicus	57	0	4	
GCA_024746295	Vibrio parahaemolyticus	51	0	4	
GCA_024746315	Vibrio alginolyticus	80	0	4	
GCA_024746335	Vibrio parahaemolyticus	40	0	4	
GCA_024746355	Vibrio parahaemolyticus	50	0	4	
GCA_024746375	Vibrio parahaemolyticus	65	0	4	
GCA_024746395	Vibrio alginolyticus	130	0	4	
GCA_024746415	Vibrio parahaemolyticus	79	0	4	
GCA_024746425	Vibrio parahaemolyticus	110	0	4	
GCA_024746455	Vibrio parahaemolyticus	71	0	4	
GCA_024746475	Vibrio parahaemolyticus	38	3	4	
GCA_024746495	Vibrio parahaemolyticus	46	3	4	
GCA_024746515	Vibrio parahaemolyticus	34	3	4	
GCA_024746535	Vibrio diabolicus	98	0	4	
GCA_024746555	Vibrio parahaemolyticus	84	0	4	
GCA_024746575	Vibrio parahaemolyticus	29	0	4	
GCA_024746585	Vibrio diabolicus	55	0	4	
GCA_024746615	Vibrio alginolyticus	150	0	4	
GCA_024746635	Vibrio parahaemolyticus	140	0	4	
GCA_024746645	Vibrio diabolicus	57	0	4	
GCA_024746655	Vibrio parahaemolyticus	51	0	4	
GCA_024746695	Vibrio parahaemolyticus	62	0	4	
GCA_024746715	Vibrio diabolicus	44	2	4	
GCA_024746735	Vibrio parahaemolyticus	38	3	4	
GCA_024746755	Vibrio alginolyticus	90	0	4	
GCA_024746775	Vibrio parahaemolyticus	74	0	4	
GCA_024746875	Vibrio parahaemolyticus	134	0	4	
GCA_024746885	Vibrio parahaemolyticus	114	0	4	
GCA_024746905	Vibrio alginolyticus	36	0	4	
GCA_024746935	Vibrio alginolyticus	70	1	4	
GCA_024746975	Vibrio parahaemolyticus	36	0	4	
GCA_024746995	Vibrio alginolyticus	63	0	4	
GCA_024747005	Vibrio alginolyticus	62	0	4	
GCA_024747015	Vibrio alginolyticus	56	3	4	
GCA_024747025	Vibrio alginolyticus	40	0	4	
GCA_024747075	Vibrio alginolyticus	44	0	4	
GCA_024747095	Vibrio alginolyticus	47	0	4	
GCA_024747105	Vibrio parahaemolyticus	87	0	4	
GCA_024747115	Vibrio parahaemolyticus	68	0	4	
GCA_024747155	Vibrio alginolyticus	69	0	4	
GCA_024747175	Vibrio alginolyticus	51	2	4	
GCA_024747195	Vibrio alginolyticus	53	0	4	
GCA_024747215	Vibrio parahaemolyticus	47	0	4	
GCA_024747235	Vibrio alginolyticus	43	0	4	
GCA_024747245	Vibrio alginolyticus	55	0	4	
GCA_024747275	Vibrio parahaemolyticus	55	0	4	
GCA_024747295	Vibrio alginolyticus	62	0	4	
GCA_024747315	Vibrio diabolicus	49	0	4	
GCA_024747325	Vibrio alginolyticus	46	0	4	
GCA_024747355	Vibrio alginolyticus	48	0	4	
GCA_024747375	Vibrio alginolyticus	166	0	4	
GCA_024747395	Vibrio alginolyticus	46	0	4	
GCA_024747415	Vibrio alginolyticus	61	0	4	
GCA_024747435	Vibrio parahaemolyticus	58	0	4	
GCA_024747445	Vibrio alginolyticus	64	3	4	
GCA_024747455	Vibrio alginolyticus	47	0	4	
GCA_024747495	Vibrio alginolyticus	48	0	4	
GCA_024747505	Vibrio alginolyticus	116	0	4	
GCA_024747535	Vibrio alginolyticus	46	0	4	
GCA_024747555	Vibrio alginolyticus	40	0	4	
GCA_024747575	Vibrio alginolyticus	142	0	4	
GCA_024747595	Vibrio alginolyticus	38	0	4	
GCA_024747615	Vibrio alginolyticus	64	3	4	
GCA_024747635	Vibrio alginolyticus	44	0	4	
GCA_024747645	Vibrio alginolyticus	59	0	4	
GCA_024747675	Vibrio alginolyticus	153	0	4	
GCA_024747695	Vibrio alginolyticus	62	0	4	
GCA_024747715	Vibrio alginolyticus	77	3	4	
GCA_024747735	Vibrio alginolyticus	81	0	4	
GCA_024747745	Vibrio alginolyticus	89	0	4	
GCA_024747775	Vibrio parahaemolyticus	60	0	4	
GCA_024747795	Vibrio parahaemolyticus	79	0	4	
GCA_024747815	Vibrio alginolyticus	58	1	4	
GCA_024747835	Vibrio alginolyticus	70	0	4	
GCA_024747845	Vibrio alginolyticus	58	0	4	
GCA_024747875	Vibrio diabolicus	45	0	4	
GCA_024747885	Vibrio diabolicus	44	0	4	
GCA_024747905	Vibrio diabolicus	39	0	4	
GCA_024747935	Vibrio diabolicus	63	0	4	
GCA_024747945	Vibrio diabolicus	38	0	4	
GCA_024747975	Vibrio diabolicus	95	0	4	
GCA_024747995	Vibrio diabolicus	48	0	4	
GCA_024748015	Vibrio diabolicus	44	0	4	
GCA_024748035	Vibrio diabolicus	83	0	4	
GCA_024748045	Vibrio diabolicus	45	3	4	
GCA_024748065	Vibrio diabolicus	48	0	4	
GCA_024748095	Vibrio diabolicus	34	0	4	
GCA_024748115	Vibrio diabolicus	57	0	4	
GCA_024748135	Vibrio diabolicus	58	0	4	
GCA_024748155	Vibrio diabolicus	49	0	4	
GCA_024748175	Vibrio diabolicus	57	0	4	
GCA_024748195	Vibrio diabolicus	41	0	4	
GCA_024748215	Vibrio diabolicus	59	0	4	
GCA_024748225	Vibrio diabolicus	41	0	4	
GCA_024748235	Vibrio diabolicus	36	0	4	
GCA_024748275	Vibrio diabolicus	61	0	4	
GCA_024748295	Vibrio diabolicus	50	0	4	
GCA_024748315	Vibrio diabolicus	49	0	4	
GCA_024748335	Vibrio diabolicus	44	0	4	
GCA_024748355	Vibrio diabolicus	57	0	4	
GCA_024748375	Vibrio diabolicus	59	3	4	
GCA_024748395	Vibrio diabolicus	59	0	4	
GCA_024748435	Vibrio diabolicus	265	0	4	
GCA_024748455	Vibrio diabolicus	58	0	4	
GCA_024748475	Vibrio diabolicus	59	0	4	
GCA_024748495	Vibrio diabolicus	45	0	4	
GCA_024748515	Vibrio diabolicus	47	0	4	
GCA_024971935	Vibrio harveyi	2	0	4	
GCA_900005135	Vibrio nigripulchritudo	235	1	4	
GCA_900067765	Vibrio nigripulchritudo	140	1	4	
GCA_900067775	Vibrio nigripulchritudo	136	1	4	
GCA_900088415	Vibrio mediterranei	43	0	0	
GCA_900089765	Vibrio toranzoniae	54	0	0	
GCA_900089845	Vibrio splendidus	56	0	0	
GCA_900107935	Vibrio hangzhouensis	60	1	4	rbmD
GCA_900129185	Vibrio gazogenes	45	1	3	rbmD
GCA_900130105	Vibrio aerogenes	77	0	4	
GCA_900143745	Vibrio quintilis	128	0	0	
GCA_900149295	Vibrio spartinae	62	1	3	rbmD
GCA_900162645	Vibrio palustris	25	0	2	
GCA_900163915	Vibrio gazogenes	216	1	1	rbmD
GCA_900163965	Vibrio ruber	103	1	3	rbmD
GCA_900167345	Vibrio cincinnatiensis	57	0	4	
GCA_900183395	Vibrio coralliirubri	17	0	0	
GCA_900184095	Vibrio mangrovi	31	1	3	rbmD
GCA_900379685	Vibrio coralliirubri	13	2	1	rbmD
GCA_900382755	Vibrio lentus	117	0	0	
GCA_900460165	Vibrio harveyi	36	0	4	
GCA_900460225	Vibrio furnissii	3	0	4	
GCA_900460245	Vibrio fluvialis	2	0	4	
GCA_900460255	Vibrio cincinnatiensis	3	0	4	
GCA_900460285	Vibrio alginolyticus	19	0	4	
GCA_900460295	Vibrio metschnikovii	3	0	0	
GCA_900460305	Vibrio metschnikovii	8	0	0	
GCA_900460325	Vibrio alginolyticus	2	0	4	
GCA_900460395	Vibrio owensii	7	0	4	
GCA_900460415	Vibrio parahaemolyticus	3	0	4	
GCA_900460445	Vibrio vulnificus	2	2	4	
GCA_900460515	Vibrio vulnificus	3	2	4	
GCA_900460535	Vibrio parahaemolyticus	5	0	4	
GCA_900460565	Vibrio vulnificus	2	0	4	
GCA_900682685	Vibrio parahaemolyticus	793	0	4	
GCA_902377575	Vibrio fluvialis	38	0	4	
GCA_902377635	Vibrio furnissii	24	0	4	
GCA_902385965	Vibrio parahaemolyticus	4	0	4	
GCA_902388005	Vibrio vulnificus	49	0	4	rbmEF
GCA_902751245	Vibrio coralliirubri	31	0	0	rbmD
GCA_903986595	Vibrio alginolyticus	113	0	4	
GCA_903986635	Vibrio parahaemolyticus	155	0	4	
GCA_903986725	Vibrio diabolicus	135	0	4	
GCA_903986745	Vibrio parahaemolyticus	127	0	4	
GCA_903986855	Vibrio sp903986855	70	0	4	
GCA_903986865	Vibrio parahaemolyticus	132	0	4	
GCA_903986875	Vibrio campbellii	151	3	4	
GCA_903986905	Vibrio alginolyticus	324	0	4	
GCA_903986915	Vibrio sp903986855	104	0	4	
GCA_903986935	Vibrio owensii	336	0	4	
GCA_903986945	Vibrio diabolicus	160	0	0	
GCA_903986985	Vibrio rotiferianus	123	0	4	
GCA_903986995	Vibrio diabolicus	98	0	4	
GCA_903995475	Vibrio jasicida	72	3	4	
GCA_903995485	Vibrio chagasii	49	0	0	
GCA_905175335	Vibrio campbellii	2	0	4	
GCA_905175355	Vibrio owensii	3	0	4	
GCA_905175365	Vibrio sp903986855	2	0	4	
GCA_905175385	Vibrio sp903986855	2	0	4	
GCA_905175415	Vibrio campbellii	5	3	4	
GCA_905331545	Vibrio parahaemolyticus	803	0	4	
GCA_905331555	Vibrio parahaemolyticus	582	0	4	
GCA_905331565	Vibrio campbellii	1216	0	4	
GCA_905331575	Vibrio parahaemolyticus	749	0	4	
GCA_905331585	Vibrio parahaemolyticus	576	0	4	
GCA_905331595	Vibrio parahaemolyticus	635	0	4	
GCA_905331605	Vibrio parahaemolyticus	747	0	4	
GCA_905331615	Vibrio parahaemolyticus	634	0	4	
GCA_905331625	Vibrio parahaemolyticus	519	0	4	
GCA_905331635	Vibrio parahaemolyticus	1169	0	4	
GCA_905331645	Vibrio parahaemolyticus	811	0	4	
GCA_905331655	Vibrio parahaemolyticus	251	0	4	
GCA_905331665	Vibrio parahaemolyticus	187	0	4	
GCA_905331675	Vibrio parahaemolyticus	52	0	4	rbmEF
GCA_905331685	Vibrio parahaemolyticus	49	0	4	
GCA_905331695	Vibrio parahaemolyticus	202	0	4	
GCA_905331705	Vibrio parahaemolyticus	37	0	4	
GCA_905331715	Vibrio parahaemolyticus	771	0	4	
GCA_905331725	Vibrio parahaemolyticus	76	0	4	
GCA_905331735	Vibrio parahaemolyticus	55	0	4	
GCA_905331745	Vibrio parahaemolyticus	52	0	4	
GCA_905331755	Vibrio parahaemolyticus	33	0	4	
GCA_905331765	Vibrio parahaemolyticus	41	0	4	
GCA_905331775	Vibrio parahaemolyticus	59	0	4	
GCA_905331785	Vibrio parahaemolyticus	47	0	4	
GCA_905331795	Vibrio parahaemolyticus	54	0	4	
GCA_905331805	Vibrio parahaemolyticus	47	0	4	
GCA_905331815	Vibrio parahaemolyticus	34	0	4	
GCA_905331825	Vibrio parahaemolyticus	33	0	4	
GCA_905331835	Vibrio parahaemolyticus	44	0	4	
GCA_905331845	Vibrio parahaemolyticus	236	0	4	
GCA_905331855	Vibrio parahaemolyticus	52	0	4	
GCA_905331865	Vibrio parahaemolyticus	42	0	4	
GCA_905331875	Vibrio parahaemolyticus	232	0	4	
GCA_905331885	Vibrio parahaemolyticus	31	0	4	
GCA_905331895	Vibrio parahaemolyticus	588	3	4	
GCA_905331905	Vibrio parahaemolyticus	186	0	4	
GCA_905331915	Vibrio parahaemolyticus	811	0	4	
GCA_905331925	Vibrio parahaemolyticus	1129	0	4	
GCA_905331935	Vibrio parahaemolyticus	220	3	4	
GCA_905331945	Vibrio parahaemolyticus	781	0	4	
GCA_905331955	Vibrio parahaemolyticus	238	0	4	
GCA_905331965	Vibrio parahaemolyticus	968	0	4	
GCA_905331975	Vibrio parahaemolyticus	38	0	4	
GCA_905331985	Vibrio parahaemolyticus	37	0	4	
GCA_905331995	Vibrio parahaemolyticus	35	0	4	
GCA_905332005	Vibrio parahaemolyticus	57	0	4	
GCA_905479955	Vibrio cyclitrophicus	213	0	0	
GCA_913054195	Vibrio gallaecicus	520	0	0	
GCA_913054505	Vibrio sp001874155	54	3	4	rbmD
GCA_913062945	Vibrio diabolicus	23	0	4	
GCA_921292965	Vibrio natriegens	52	0	4	
