qname	tname	num_alns	pid	qcov	tcov
GCA_021228575.1_3_94666-156569	GCA_000338875.1_34_202-75385	3	97.32	30.4	25.04
GCA_021228575.1_3_94666-156569	GCA_006802685.1_549_1-21523	1	97.47	26.96	77.55
GCA_021228575.1_3_94666-156569	GCA_000473825.1_172_125-37707	2	97.56	27.09	44.63
GCA_021228575.1_3_94666-156569	GCA_000473785.1_173_120-37698	2	97.54	27.09	44.63
GCA_021228575.1_3_94666-156569	GCA_003312035.1_14_32595-95281	6	96.46	64.37	63.58
GCA_021228575.1_3_94666-156569	GCA_003311755.1_88_240-30486	3	97.42	43.3	88.6
GCA_021228575.1_3_94666-156569	GCA_003311865.1_56_2-23938	2	97.84	26.91	69.56
GCA_021228575.1_3_94666-156569	GCA_002241275.1_79_669-19688	1	94.42	26.99	87.88
GCA_021228575.1_3_94666-156569	GCA_001989755.2_47_8-41334	2	94.17	27.31	40.92
GCA_021228575.1_3_94666-156569	GCA_001990085.2_61_8-43102	2	94.16	27.31	39.25
GCA_021228575.1_3_94666-156569	GCA_013414365.1_85_57226-136396	8	97.27	75.7	59.19
GCA_021228575.1_3_94666-156569	GCA_024748415.1_32_229720-309677	4	92.8	44.62	34.56
GCA_021228575.1_3_94666-156569	GCA_021166915.1_111_49308-92757	8	97.51	42.86	61.68
GCA_021228575.1_3_94666-156569	GCA_006802075.1_84_257554-307626	5	98.05	25.01	31.57
GCA_021228575.1_3_94666-156569	GCA_021166995.1_223_56027-100933	4	98.02	24.68	34.74
GCA_021228575.1_3_94666-156569	GCA_000176455.1_24_1-38265	4	97.59	49.12	79.41
GCA_021228575.1_3_94666-156569	GCA_008085635.1_11_218669-290472	8	97.72	66.75	57.96
GCA_021228575.1_3_94666-156569	GCA_014281135.1_13_457-15519	1	98.8	19.55	80.34
GCA_021228575.1_3_94666-156569	GCA_003312005.1_146_108-43010	2	97.78	25.0	36.08
GCA_021228575.1_3_94666-156569	GCA_003716505.1_2_479340-595857	6	98.18	52.36	28.25
GCA_021228575.1_3_94666-156569	GCA_016456855.1_328_20640-114820	6	97.86	49.67	32.92
GCA_021228575.1_3_94666-156569	GCA_008084795.1_2_160-84330	5	97.78	46.69	34.61
GCA_021228575.1_3_94666-156569	GCA_003716425.1_2_1141978-1163292	2	98.27	23.93	69.5
GCA_021228575.1_3_94666-156569	GCA_017427005.1_45_239380-294381	7	97.62	31.24	35.07
GCA_021228575.1_3_94666-156569	GCA_008083355.1_69_1-10770	1	98.23	16.07	92.27
GCA_021228575.1_3_94666-156569	GCA_002284425.1_70_1-31123	1	99.07	15.28	30.4
GCA_021228575.1_3_94666-156569	GCA_019504425.1_2_377785-479613	8	97.17	51.15	31.32
GCA_021228575.1_3_94666-156569	GCA_003347725.1_87_2-48665	6	97.26	49.15	62.55
GCA_021228575.1_3_94666-156569	GCA_003349725.1_379_1-9553	1	98.21	15.28	99.06
GCA_021228575.1_3_94666-156569	GCA_003349315.1_1_1-20028	1	98.1	15.3	47.3
GCA_021228575.1_3_94666-156569	GCA_002284205.1_9_165-37332	3	97.96	15.76	26.27
GCA_024745065.1_41_90-62542	GCA_003348735.1_7_18492-90684	2	98.64	58.61	50.68
GCA_024745065.1_41_90-62542	GCA_008084025.1_50_391-65479	3	98.3	57.3	54.98
GCA_024745065.1_41_90-62542	GCA_008083455.1_7_392948-468056	3	98.2	57.3	47.65
GCA_024745065.1_41_90-62542	GCA_006802865.1_86_58365-112165	7	98.2	62.93	73.58
GCA_024745065.1_41_90-62542	GCA_003349265.1_79_1-37777	2	98.2	60.7	99.99
GCA_024745065.1_41_90-62542	GCA_006802255.1_97_240-42376	3	97.78	60.78	90.86
GCA_024745065.1_41_90-62542	GCA_006802555.1_62_3-49700	6	97.62	59.6	75.49
GCA_024745065.1_41_90-62542	GCA_006802165.1_102_918-55522	4	97.65	61.23	70.62
GCA_024745065.1_41_90-62542	GCA_006803105.1_92_74918-117126	4	97.67	60.77	90.66
GCA_024745065.1_41_90-62542	GCA_013111295.1_17_211-56910	2	98.11	78.43	86.36
GCA_024745065.1_41_90-62542	GCA_002284205.1_9_165-37332	3	97.94	45.23	76.01
GCA_024745065.1_41_90-62542	GCA_003716505.1_2_479340-595857	6	97.87	75.76	41.04
GCA_024745065.1_41_90-62542	GCA_019504425.1_2_377785-479613	7	97.02	75.44	46.51
GCA_024745065.1_41_90-62542	GCA_003348095.1_58_51708-123894	5	98.45	53.68	46.88
GCA_024745065.1_41_90-62542	GCA_006802275.1_45_165-20970	1	98.25	32.38	97.29
GCA_024745065.1_41_90-62542	GCA_006802295.1_26_349-27343	3	97.94	36.93	86.56
GCA_024745065.1_41_90-62542	GCA_003349315.1_1_1-20028	1	98.04	32.07	100.0
GCA_024745065.1_41_90-62542	GCA_008084825.1_48_274300-312356	2	98.26	57.39	93.83
GCA_024745065.1_41_90-62542	GCA_003348545.1_34_456-30917	3	98.49	34.67	70.64
GCA_024745065.1_41_90-62542	GCA_008084455.1_31_215426-283013	4	97.88	49.0	45.28
GCA_024745065.1_41_90-62542	GCA_008083975.1_34_193103-213681	1	98.35	31.49	95.59
GCA_024745065.1_41_90-62542	GCA_008084855.1_11_466-72979	3	98.2	48.14	41.47
GCA_024745065.1_41_90-62542	GCA_002097735.1_119_163-20636	1	98.24	31.49	96.07
GCA_024745065.1_41_90-62542	GCA_006802475.1_26_3-21669	3	98.27	32.86	96.3
GCA_024745065.1_41_90-62542	GCA_006802485.1_133_701-58153	4	98.09	48.1	52.28
GCA_024745065.1_41_90-62542	GCA_002114205.1_2_53539-106543	4	97.82	46.08	54.28
GCA_024745065.1_41_90-62542	GCA_000168935.3_2_609838-686526	7	97.91	76.28	62.54
GCA_024745065.1_41_90-62542	GCA_006802395.1_184_1-36213	3	97.51	46.33	79.89
GCA_024745065.1_41_90-62542	GCA_000302965.1_59_257217-301829	3	98.14	48.33	67.65
GCA_024745065.1_41_90-62542	GCA_001402425.1_8_259547-342567	4	97.44	68.57	51.58
GCA_024745065.1_41_90-62542	GCA_008083465.1_12_79396-148138	4	97.28	46.18	41.97
GCA_024745065.1_41_90-62542	GCA_001515115.1_2_43814-162281	6	97.8	76.11	40.72
GCA_024745065.1_41_90-62542	GCA_003057035.1_1_263738-394363	6	97.73	76.11	36.93
GCA_024745065.1_41_90-62542	GCA_017426915.1_37_353014-415942	4	97.54	48.5	48.16
GCA_024745065.1_41_90-62542	GCA_008083365.1_32_12090-121529	6	97.77	65.32	37.62
GCA_024745065.1_41_90-62542	GCA_008083255.1_9_1520-83773	4	97.8	50.3	38.07
GCA_024745065.1_41_90-62542	GCA_006803025.1_186_494-68331	6	97.8	49.28	45.85
GCA_024745065.1_41_90-62542	GCA_006802915.1_4_1-20316	3	98.34	30.74	96.05
GCA_024745065.1_41_90-62542	GCA_006802685.1_549_1-21523	1	97.75	30.65	88.93
GCA_024745065.1_41_90-62542	GCA_006803015.1_171_174-18850	1	98.16	29.88	100.0
GCA_024745065.1_41_90-62542	GCA_006802345.1_73_44-49794	6	97.98	69.42	87.75
GCA_024745065.1_41_90-62542	GCA_000152445.1_22_543016-617581	8	97.43	69.97	58.63
GCA_024745065.1_41_90-62542	GCA_008083965.1_17_247490-352138	5	98.03	75.01	44.74
GCA_024745065.1_41_90-62542	GCA_006803005.1_10_112-28147	6	98.21	35.54	80.25
GCA_024745065.1_41_90-62542	GCA_001857455.1_76_273806-296975	1	98.0	28.63	77.25
GCA_024745065.1_41_90-62542	GCA_006803135.1_89_435-42498	4	97.62	60.78	90.99
GCA_024745065.1_41_90-62542	GCA_013111105.1_61_176-24543	3	98.09	31.48	81.99
GCA_024745065.1_41_90-62542	GCA_000176715.1_9_60706-133991	6	97.5	52.05	44.35
GCA_024745065.1_41_90-62542	GCA_017426785.1_13_229-59908	7	97.7	54.09	56.84
GCA_024745065.1_41_90-62542	GCA_001402685.1_78_2228-104566	6	97.43	70.35	43.1
GCA_024745065.1_41_90-62542	GCA_006802595.1_90_50942-110938	6	97.81	65.55	68.76
GCA_024745065.1_41_90-62542	GCA_005636045.1_14_2-48329	3	97.99	51.21	66.19
GCA_024745065.1_41_90-62542	GCA_008083535.1_10_145896-212356	5	97.92	46.82	44.01
GCA_024745065.1_41_90-62542	GCA_013110975.1_11_34-69935	6	97.56	64.85	58.23
GCA_024745065.1_41_90-62542	GCA_006802655.1_146_48499-85697	6	97.69	47.22	80.14
GCA_024745065.1_41_90-62542	GCA_000788675.1_30_3-53246	9	97.91	56.57	66.3
GCA_024745065.1_41_90-62542	GCA_003312085.1_8_187662-228243	5	97.5	44.31	68.23
GCA_024745065.1_41_90-62542	GCA_000279285.1_27_561148-659761	5	97.68	75.48	48.14
GCA_024745065.1_41_90-62542	GCA_001718105.1_13_3-65679	5	97.92	46.81	44.52
GCA_024745065.1_41_90-62542	GCA_021228575.1_3_94666-156569	3	98.23	46.32	46.73
GCA_024745065.1_41_90-62542	GCA_000279265.1_3_430487-493623	3	98.1	46.47	45.97
GCA_024745065.1_41_90-62542	GCA_006802575.1_169_256-36109	4	98.03	47.61	83.75
GCA_024745065.1_41_90-62542	GCA_013111195.1_37_3-42974	3	97.42	48.25	70.15
GCA_024745065.1_41_90-62542	GCA_001515165.1_1_62-76095	4	97.92	47.33	38.87
GCA_024745065.1_41_90-62542	GCA_006803115.1_114_2-22835	2	97.99	29.54	80.8
GCA_024745065.1_41_90-62542	GCA_001857155.1_154_368-57764	4	98.04	44.41	48.32
GCA_024745065.1_41_90-62542	GCA_902810005.1_5_147023-196736	4	97.75	60.25	75.67
GCA_024745065.1_41_90-62542	GCA_003348985.1_4_25519-95008	5	98.02	53.17	47.76
GCA_024745065.1_41_90-62542	GCA_002284235.1_83_368-75275	3	97.58	46.63	38.88
GCA_024745065.1_41_90-62542	GCA_006803125.1_140_217-42928	3	98.09	55.71	81.49
GCA_024745065.1_41_90-62542	GCA_001857345.1_161_55913-123302	3	97.53	43.54	40.33
GCA_024745065.1_41_90-62542	GCA_008085575.1_33_1-58089	4	98.0	50.21	53.98
GCA_024745065.1_41_90-62542	GCA_008085625.1_37_28233-92903	4	97.9	44.17	42.65
GCA_024745065.1_41_90-62542	GCA_003347755.1_3_262447-335054	6	97.69	84.88	73.25
GCA_024745065.1_41_90-62542	GCA_001857305.1_87_57710-122574	3	97.73	46.47	44.75
GCA_024745065.1_41_90-62542	GCA_013357885.1_2_844226-931927	6	97.56	67.05	47.74
GCA_024745065.1_41_90-62542	GCA_008083955.1_7_16201-70846	1	98.09	26.88	30.71
GCA_024745065.1_41_90-62542	GCA_019793275.1_19_283586-346134	3	97.99	46.47	46.4
GCA_024745065.1_41_90-62542	GCA_002890525.1_20_188736-246971	6	97.34	44.93	48.24
GCA_024745065.1_41_90-62542	GCA_014654545.1_66_155337-232614	7	97.62	73.8	59.94
GCA_024745065.1_41_90-62542	GCA_006802365.1_179_433-17757	1	98.32	26.66	96.09
GCA_024745065.1_41_90-62542	GCA_019458465.1_2_660687-727625	3	98.13	52.9	49.16
GCA_024745065.1_41_90-62542	GCA_008084655.1_22_573669-672062	6	97.61	69.91	44.59
GCA_024745065.1_41_90-62542	GCA_006802605.1_6_43-26345	3	97.86	31.42	75.75
GCA_024745065.1_41_90-62542	GCA_003311885.1_17_97576-166595	6	97.34	64.87	58.92
GCA_024745065.1_41_90-62542	GCA_008083415.1_14_340300-393490	4	97.62	41.35	48.51
GCA_024745065.1_41_90-62542	GCA_000174235.1_4_679590-760459	14	97.6	68.91	57.27
GCA_024745065.1_41_90-62542	GCA_017426965.1_65_102-245094	9	97.23	62.28	16.89
GCA_024745065.1_41_90-62542	GCA_000518145.1_12_3-61424	6	97.98	40.32	41.48
GCA_024745065.1_41_90-62542	GCA_001292785.1_131_54-22796	1	98.24	26.66	73.22
GCA_024745065.1_41_90-62542	GCA_017426905.1_21_499-19971	1	98.0	26.87	86.15
GCA_024745065.1_41_90-62542	GCA_003311895.1_83_3-23299	1	98.0	26.86	71.99
GCA_024745065.1_41_90-62542	GCA_000176215.1_3_368381-428089	7	97.38	51.3	53.66
GCA_024745065.1_41_90-62542	GCA_008369605.1_2_349652-406555	4	97.65	44.53	48.89
GCA_024745065.1_41_90-62542	GCA_006802155.1_89_148-87733	4	97.96	50.07	35.7
GCA_024745065.1_41_90-62542	GCA_002284395.1_23_3-59781	3	97.65	47.68	49.78
GCA_024745065.1_41_90-62542	GCA_001743085.1_93_56874-131989	5	97.6	44.97	37.42
GCA_024745065.1_41_90-62542	GCA_008084835.1_42_175137-219223	3	97.48	43.91	62.2
GCA_024745065.1_41_90-62542	GCA_017426985.1_67_149609-215499	5	97.35	69.93	66.32
GCA_024745065.1_41_90-62542	GCA_003056995.1_2_137927-242490	5	97.48	70.02	41.82
GCA_024745065.1_41_90-62542	GCA_008085535.1_18_239923-306318	5	97.28	47.19	44.37
GCA_024745065.1_41_90-62542	GCA_000174115.1_4_690852-779483	7	97.21	70.53	50.6
GCA_024745065.1_41_90-62542	GCA_003347715.1_44_507646-603903	6	97.5	78.26	51.02
GCA_024745065.1_41_90-62542	GCA_000969265.1_1_296392-371313	5	97.5	56.43	47.01
GCA_024745065.1_41_90-62542	GCA_015343015.1_113_82762-137762	4	98.0	43.53	49.22
GCA_024745065.1_41_90-62542	GCA_001402675.1_4_217771-307261	8	97.5	72.59	51.07
GCA_024745065.1_41_90-62542	GCA_002216685.1_2_711848-810357	6	97.11	64.86	41.27
GCA_024745065.1_41_90-62542	GCA_006802495.1_160_470862-510741	4	97.43	41.23	64.32
GCA_024745065.1_41_90-62542	GCA_001402365.1_21_327394-350139	1	98.01	26.66	73.19
GCA_024745065.1_41_90-62542	GCA_001558475.2_1_32034-96768	4	97.43	41.6	40.16
GCA_024745065.1_41_90-62542	GCA_006802935.1_159_327-40946	2	97.58	47.03	72.32
GCA_024745065.1_41_90-62542	GCA_001402155.1_2_258-83882	6	97.36	71.95	54.01
GCA_024745065.1_41_90-62542	GCA_008083745.1_43_141674-221498	5	97.24	53.1	41.52
GCA_024745065.1_41_90-62542	GCA_000338875.1_34_202-75385	5	97.05	57.69	47.75
GCA_024745065.1_41_90-62542	GCA_024746925.1_93_377-24097	1	97.99	26.5	69.75
GCA_024745065.1_41_90-62542	GCA_000473825.1_172_125-37707	3	96.73	47.77	79.37
GCA_024745065.1_41_90-62542	GCA_000473785.1_173_120-37698	3	96.72	47.77	79.37
GCA_024745065.1_41_90-62542	GCA_018310255.1_2_258032-338615	8	97.37	77.53	60.38
GCA_024745065.1_41_90-62542	GCA_008084795.1_2_160-84330	8	98.0	86.95	64.79
GCA_024745065.1_41_90-62542	GCA_013414365.1_85_57226-136396	5	97.69	51.11	40.16
GCA_024745065.1_41_90-62542	GCA_003311755.1_88_240-30486	3	97.55	43.04	88.84
GCA_024745065.1_41_90-62542	GCA_003312035.1_14_32595-95281	5	97.33	41.69	41.53
GCA_024745065.1_41_90-62542	GCA_003311865.1_56_2-23938	2	97.8	26.8	69.86
GCA_024745065.1_41_90-62542	GCA_014281135.1_13_457-15519	1	98.56	24.12	100.0
GCA_024745065.1_41_90-62542	GCA_002241275.1_79_669-19688	1	94.39	26.96	88.55
GCA_024745065.1_41_90-62542	GCA_001989755.2_47_8-41334	3	94.96	47.95	72.48
GCA_024745065.1_41_90-62542	GCA_001990085.2_61_8-43102	3	94.96	47.95	69.51
GCA_024745065.1_41_90-62542	GCA_021166995.1_223_56027-100933	5	97.74	58.31	81.79
GCA_024745065.1_41_90-62542	GCA_006802075.1_84_257554-307626	6	97.75	58.76	73.9
GCA_024745065.1_41_90-62542	GCA_024748415.1_32_229720-309677	5	94.0	65.02	50.77
GCA_024745065.1_41_90-62542	GCA_021166915.1_111_49308-92757	7	98.21	39.79	57.85
GCA_024745065.1_41_90-62542	GCA_000176455.1_24_1-38265	3	97.63	23.52	38.33
GCA_024745065.1_41_90-62542	GCA_008085635.1_11_218669-290472	7	97.81	45.39	39.94
GCA_024745065.1_41_90-62542	GCA_016456855.1_328_20640-114820	8	97.57	65.48	43.69
GCA_024745065.1_41_90-62542	GCA_003312005.1_146_108-43010	3	97.17	45.29	65.98
GCA_024745065.1_41_90-62542	GCA_003716425.1_2_1141978-1163292	2	98.22	23.87	69.93
GCA_024745065.1_41_90-62542	GCA_017427005.1_45_239380-294381	8	97.59	53.24	60.32
GCA_024745065.1_41_90-62542	GCA_002284425.1_70_1-31123	2	98.05	33.55	67.32
GCA_024745065.1_41_90-62542	GCA_008083355.1_69_1-10770	1	98.21	16.06	93.04
GCA_024745065.1_41_90-62542	GCA_003347725.1_87_2-48665	5	97.52	41.29	53.01
GCA_024745065.1_41_90-62542	GCA_003349725.1_379_1-9553	1	97.96	15.3	100.0
GCA_024746925.1_93_377-24097	GCA_003347755.1_3_262447-335054	1	98.47	100.0	32.68
GCA_024746925.1_93_377-24097	GCA_000302965.1_59_257217-301829	1	98.45	100.0	53.18
GCA_024746925.1_93_377-24097	GCA_003347715.1_44_507646-603903	1	98.44	100.0	24.65
GCA_024746925.1_93_377-24097	GCA_001402155.1_2_258-83882	1	98.42	100.0	28.39
GCA_024746925.1_93_377-24097	GCA_008083365.1_32_12090-121529	1	98.41	100.0	21.67
GCA_024746925.1_93_377-24097	GCA_003056995.1_2_137927-242490	1	98.38	100.0	22.68
GCA_024746925.1_93_377-24097	GCA_008084655.1_22_573669-672062	1	98.38	100.0	24.11
GCA_024746925.1_93_377-24097	GCA_001402675.1_4_217771-307261	1	98.35	100.0	26.51
GCA_024746925.1_93_377-24097	GCA_014654545.1_66_155337-232614	1	98.34	100.0	30.7
GCA_024746925.1_93_377-24097	GCA_017426985.1_67_149609-215499	1	98.32	100.0	36.02
GCA_024746925.1_93_377-24097	GCA_013111295.1_17_211-56910	1	98.26	100.0	41.82
GCA_024746925.1_93_377-24097	GCA_018310255.1_2_258032-338615	1	97.99	100.0	29.44
GCA_024746925.1_93_377-24097	GCA_001558475.2_1_32034-96768	1	98.31	83.89	30.74
GCA_024746925.1_93_377-24097	GCA_001743085.1_93_56874-131989	1	98.19	83.89	26.51
GCA_024746925.1_93_377-24097	GCA_008085625.1_37_28233-92903	1	98.06	76.33	28.0
GCA_024746925.1_93_377-24097	GCA_002284235.1_83_368-75275	1	98.23	69.75	22.09
GCA_024746925.1_93_377-24097	GCA_013357885.1_2_844226-931927	1	98.23	69.75	18.87
GCA_024746925.1_93_377-24097	GCA_008084825.1_48_274300-312356	1	98.22	69.75	43.48
GCA_024746925.1_93_377-24097	GCA_017426915.1_37_353014-415942	1	98.17	69.75	26.3
GCA_024746925.1_93_377-24097	GCA_003057035.1_1_263738-394363	1	98.16	69.75	12.67
GCA_024746925.1_93_377-24097	GCA_000279285.1_27_561148-659761	1	98.16	69.75	16.78
GCA_024746925.1_93_377-24097	GCA_008084835.1_42_175137-219223	1	98.15	69.75	37.53
GCA_024746925.1_93_377-24097	GCA_008085575.1_33_1-58089	1	98.15	69.75	28.49
GCA_024746925.1_93_377-24097	GCA_021228575.1_3_94666-156569	1	98.14	69.75	26.73
GCA_024746925.1_93_377-24097	GCA_006803105.1_92_74918-117126	3	98.08	69.75	39.66
GCA_024746925.1_93_377-24097	GCA_006802475.1_26_3-21669	3	98.08	69.75	77.25
GCA_024746925.1_93_377-24097	GCA_006802155.1_89_148-87733	1	98.12	69.75	18.89
GCA_024746925.1_93_377-24097	GCA_000176215.1_3_368381-428089	1	98.1	69.75	27.72
GCA_024746925.1_93_377-24097	GCA_006802555.1_62_3-49700	3	98.06	69.75	33.66
GCA_024746925.1_93_377-24097	GCA_003348985.1_4_25519-95008	1	98.1	69.75	23.81
GCA_024746925.1_93_377-24097	GCA_008084025.1_50_391-65479	1	98.1	69.75	25.42
GCA_024746925.1_93_377-24097	GCA_001292785.1_131_54-22796	1	98.09	69.75	72.77
GCA_024746925.1_93_377-24097	GCA_002284395.1_23_3-59781	1	98.08	69.75	27.68
GCA_024746925.1_93_377-24097	GCA_008084855.1_11_466-72979	1	98.07	69.75	22.82
GCA_024746925.1_93_377-24097	GCA_005636045.1_14_2-48329	1	98.07	69.75	34.25
GCA_024746925.1_93_377-24097	GCA_008083535.1_10_145896-212356	1	98.06	69.75	24.9
GCA_024746925.1_93_377-24097	GCA_003348545.1_34_456-30917	1	98.06	69.75	54.33
GCA_024746925.1_93_377-24097	GCA_006802485.1_133_701-58153	1	98.06	69.75	28.8
GCA_024746925.1_93_377-24097	GCA_001857155.1_154_368-57764	1	98.06	69.75	28.83
GCA_024746925.1_93_377-24097	GCA_008369605.1_2_349652-406555	1	97.72	70.49	29.39
GCA_024746925.1_93_377-24097	GCA_017426905.1_21_499-19971	1	98.05	69.75	84.97
GCA_024746925.1_93_377-24097	GCA_000788675.1_30_3-53246	1	98.04	69.75	31.08
GCA_024746925.1_93_377-24097	GCA_001402685.1_78_2228-104566	1	98.02	69.75	16.18
GCA_024746925.1_93_377-24097	GCA_006802255.1_97_240-42376	3	97.97	69.75	39.71
GCA_024746925.1_93_377-24097	GCA_008084455.1_31_215426-283013	1	98.02	69.75	24.48
GCA_024746925.1_93_377-24097	GCA_006802365.1_179_433-17757	1	98.02	69.75	95.52
GCA_024746925.1_93_377-24097	GCA_006802575.1_169_256-36109	3	97.97	69.75	46.64
GCA_024746925.1_93_377-24097	GCA_008083455.1_7_392948-468056	1	98.01	69.75	22.03
GCA_024746925.1_93_377-24097	GCA_001718105.1_13_3-65679	1	98.0	69.75	25.2
GCA_024746925.1_93_377-24097	GCA_001857305.1_87_57710-122574	1	97.99	69.75	25.52
GCA_024746925.1_93_377-24097	GCA_003311885.1_17_97576-166595	1	97.99	69.75	23.98
GCA_024746925.1_93_377-24097	GCA_024745065.1_41_90-62542	1	97.99	69.75	26.5
GCA_024746925.1_93_377-24097	GCA_002890525.1_20_188736-246971	1	97.99	69.75	28.42
GCA_024746925.1_93_377-24097	GCA_001515165.1_1_62-76095	1	97.99	69.75	21.76
GCA_024746925.1_93_377-24097	GCA_000168935.3_2_609838-686526	1	97.98	69.75	21.59
GCA_024746925.1_93_377-24097	GCA_008083955.1_7_16201-70846	1	97.98	69.75	30.28
GCA_024746925.1_93_377-24097	GCA_008083255.1_9_1520-83773	1	97.98	69.75	20.12
GCA_024746925.1_93_377-24097	GCA_006803115.1_114_2-22835	1	97.98	69.75	72.48
GCA_024746925.1_93_377-24097	GCA_000279265.1_3_430487-493623	1	97.98	69.75	26.21
GCA_024746925.1_93_377-24097	GCA_902810005.1_5_147023-196736	1	97.98	69.75	33.27
GCA_024746925.1_93_377-24097	GCA_003348735.1_7_18492-90684	1	97.96	69.75	22.92
GCA_024746925.1_93_377-24097	GCA_001402365.1_21_327394-350139	1	97.96	69.75	72.75
GCA_024746925.1_93_377-24097	GCA_003349265.1_79_1-37777	1	97.96	69.75	43.81
GCA_024746925.1_93_377-24097	GCA_013111195.1_37_3-42974	1	97.95	69.75	38.52
GCA_024746925.1_93_377-24097	GCA_001857455.1_76_273806-296975	1	97.95	69.75	71.43
GCA_024746925.1_93_377-24097	GCA_013110975.1_11_34-69935	1	97.95	69.75	23.67
GCA_024746925.1_93_377-24097	GCA_017426965.1_65_102-245094	1	97.94	69.75	6.75
GCA_024746925.1_93_377-24097	GCA_003312085.1_8_187662-228243	1	97.93	69.75	40.78
GCA_024746925.1_93_377-24097	GCA_006802495.1_160_470862-510741	1	97.93	69.75	41.49
GCA_024746925.1_93_377-24097	GCA_003348095.1_58_51708-123894	3	97.88	69.75	23.18
GCA_024746925.1_93_377-24097	GCA_013111105.1_61_176-24543	3	97.87	69.75	68.67
GCA_024746925.1_93_377-24097	GCA_006803025.1_186_494-68331	3	97.87	69.75	24.67
GCA_024746925.1_93_377-24097	GCA_019793275.1_19_283586-346134	1	97.92	69.75	26.46
GCA_024746925.1_93_377-24097	GCA_006802275.1_45_165-20970	1	97.92	69.75	79.54
GCA_024746925.1_93_377-24097	GCA_002114205.1_2_53539-106543	1	97.92	69.75	31.22
GCA_024746925.1_93_377-24097	GCA_006802935.1_159_327-40946	1	97.91	69.75	40.74
GCA_024746925.1_93_377-24097	GCA_006802655.1_146_48499-85697	3	97.86	69.75	44.99
GCA_024746925.1_93_377-24097	GCA_006803005.1_10_112-28147	3	97.86	69.75	59.7
GCA_024746925.1_93_377-24097	GCA_000152445.1_22_543016-617581	1	97.9	69.75	22.2
GCA_024746925.1_93_377-24097	GCA_006802395.1_184_1-36213	1	97.9	69.75	45.69
GCA_024746925.1_93_377-24097	GCA_008083415.1_14_340300-393490	1	97.9	69.75	31.11
GCA_024746925.1_93_377-24097	GCA_006802595.1_90_50942-110938	3	97.85	69.75	27.89
GCA_024746925.1_93_377-24097	GCA_001515115.1_2_43814-162281	1	97.9	69.75	13.97
GCA_024746925.1_93_377-24097	GCA_017426785.1_13_229-59908	3	97.84	69.75	28.04
GCA_024746925.1_93_377-24097	GCA_019458465.1_2_660687-727625	1	97.89	69.75	24.72
GCA_024746925.1_93_377-24097	GCA_006802345.1_73_44-49794	3	97.83	69.75	33.64
GCA_024746925.1_93_377-24097	GCA_008083965.1_17_247490-352138	1	97.88	69.75	15.8
GCA_024746925.1_93_377-24097	GCA_008083975.1_34_193103-213681	1	97.86	69.75	80.43
GCA_024746925.1_93_377-24097	GCA_006802865.1_86_58365-112165	3	97.81	69.75	31.11
GCA_024746925.1_93_377-24097	GCA_006803125.1_140_217-42928	1	97.84	69.75	38.75
GCA_024746925.1_93_377-24097	GCA_000176715.1_9_60706-133991	1	97.84	69.75	22.58
GCA_024746925.1_93_377-24097	GCA_006802605.1_6_43-26345	3	97.8	69.75	63.59
GCA_024746925.1_93_377-24097	GCA_006803135.1_89_435-42498	3	97.79	69.75	39.79
GCA_024746925.1_93_377-24097	GCA_006802915.1_4_1-20316	3	97.8	69.75	82.33
GCA_024746925.1_93_377-24097	GCA_015343015.1_113_82762-137762	1	97.84	69.75	30.07
GCA_024746925.1_93_377-24097	GCA_001857345.1_161_55913-123302	1	97.84	69.75	24.54
GCA_024746925.1_93_377-24097	GCA_003311895.1_83_3-23299	1	97.82	69.75	71.03
GCA_024746925.1_93_377-24097	GCA_006803015.1_171_174-18850	1	97.79	69.75	88.61
GCA_024746925.1_93_377-24097	GCA_000174235.1_4_679590-760459	3	97.74	69.75	20.69
GCA_024746925.1_93_377-24097	GCA_000518145.1_12_3-61424	3	97.73	69.75	27.25
GCA_024746925.1_93_377-24097	GCA_006802165.1_102_918-55522	3	97.71	69.75	30.63
GCA_024746925.1_93_377-24097	GCA_002097735.1_119_163-20636	1	97.74	69.75	80.83
GCA_024746925.1_93_377-24097	GCA_006802295.1_26_349-27343	3	97.71	69.75	61.91
GCA_024746925.1_93_377-24097	GCA_002216685.1_2_711848-810357	1	97.73	69.75	16.79
GCA_024746925.1_93_377-24097	GCA_001402425.1_8_259547-342567	1	97.66	69.75	19.94
